size,heat,eps,threads,iterations,duration
150000,100.000000,0.050000,1,484,0.296000
150000,100.000000,0.050000,1,484,0.297000
150000,100.000000,0.050000,1,484,0.282000
150000,100.000000,0.050000,1,484,0.281000
150000,100.000000,0.050000,1,484,0.297000
150000,100.000000,0.050000,1,484,0.297000
150000,100.000000,0.050000,1,484,0.297000
150000,100.000000,0.050000,1,484,0.297000
150000,100.000000,0.050000,2,484,0.172000
150000,100.000000,0.050000,2,484,0.172000
150000,100.000000,0.050000,2,484,0.172000
150000,100.000000,0.050000,2,484,0.171000
150000,100.000000,0.050000,2,484,0.172000
150000,100.000000,0.050000,2,484,0.172000
150000,100.000000,0.050000,2,484,0.156000
150000,100.000000,0.050000,2,484,0.172000
150000,100.000000,0.050000,2,484,0.172000
150000,100.000000,0.050000,2,484,0.175000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.140000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,3,484,0.125000
150000,100.000000,0.050000,4,484,0.110000
150000,100.000000,0.050000,4,484,0.109000
150000,100.000000,0.050000,4,484,0.094000
150000,100.000000,0.050000,4,484,0.109000
150000,100.000000,0.050000,4,484,0.109000
150000,100.000000,0.050000,4,484,0.110000
150000,100.000000,0.050000,4,484,0.094000
150000,100.000000,0.050000,4,484,0.109000
150000,100.000000,0.050000,4,484,0.109000
150000,100.000000,0.050000,4,484,0.094000
150000,100.000000,0.050000,5,484,0.094000
150000,100.000000,0.050000,5,484,0.094000
150000,100.000000,0.050000,5,484,0.093000
150000,100.000000,0.050000,5,484,0.094000
150000,100.000000,0.050000,5,484,0.094000
150000,100.000000,0.050000,5,484,0.079000
150000,100.000000,0.050000,5,484,0.094000
150000,100.000000,0.050000,5,484,0.094000
150000,100.000000,0.050000,5,484,0.093000
150000,100.000000,0.050000,5,484,0.094000
150000,100.000000,0.050000,6,484,0.078000
150000,100.000000,0.050000,6,484,0.094000
150000,100.000000,0.050000,6,484,0.078000
150000,100.000000,0.050000,6,484,0.094000
150000,100.000000,0.050000,6,484,0.078000
150000,100.000000,0.050000,6,484,0.078000
150000,100.000000,0.050000,6,484,0.094000
150000,100.000000,0.050000,6,484,0.078000
150000,100.000000,0.050000,6,484,0.094000
150000,100.000000,0.050000,6,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.094000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,7,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.079000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
150000,100.000000,0.050000,8,484,0.078000
200000,100.000000,0.050000,1,484,0.391000
200000,100.000000,0.050000,1,484,0.391000
200000,100.000000,0.050000,1,484,0.390000
200000,100.000000,0.050000,1,484,0.391000
200000,100.000000,0.050000,1,484,0.390000
200000,100.000000,0.050000,1,484,0.392000
200000,100.000000,0.050000,1,484,0.391000
200000,100.000000,0.050000,1,484,0.390000
200000,100.000000,0.050000,1,484,0.391000
200000,100.000000,0.050000,1,484,0.391000
200000,100.000000,0.050000,2,484,0.234000
200000,100.000000,0.050000,2,484,0.219000
200000,100.000000,0.050000,2,484,0.234000
200000,100.000000,0.050000,2,484,0.219000
200000,100.000000,0.050000,2,484,0.219000
200000,100.000000,0.050000,2,484,0.234000
200000,100.000000,0.050000,2,484,0.219000
200000,100.000000,0.050000,2,484,0.219000
200000,100.000000,0.050000,2,484,0.218000
200000,100.000000,0.050000,2,484,0.250000
200000,100.000000,0.050000,3,484,0.266000
200000,100.000000,0.050000,3,484,0.172000
200000,100.000000,0.050000,3,484,0.156000
200000,100.000000,0.050000,3,484,0.156000
200000,100.000000,0.050000,3,484,0.157000
200000,100.000000,0.050000,3,484,0.171000
200000,100.000000,0.050000,3,484,0.172000
200000,100.000000,0.050000,3,484,0.157000
200000,100.000000,0.050000,3,484,0.171000
200000,100.000000,0.050000,3,484,0.157000
200000,100.000000,0.050000,4,484,0.125000
200000,100.000000,0.050000,4,484,0.140000
200000,100.000000,0.050000,4,484,0.203000
200000,100.000000,0.050000,4,484,0.125000
200000,100.000000,0.050000,4,484,0.125000
200000,100.000000,0.050000,4,484,0.125000
200000,100.000000,0.050000,4,484,0.141000
200000,100.000000,0.050000,4,484,0.125000
200000,100.000000,0.050000,4,484,0.125000
200000,100.000000,0.050000,4,484,0.140000
200000,100.000000,0.050000,5,484,0.110000
200000,100.000000,0.050000,5,484,0.125000
200000,100.000000,0.050000,5,484,0.109000
200000,100.000000,0.050000,5,484,0.125000
200000,100.000000,0.050000,5,484,0.109000
200000,100.000000,0.050000,5,484,0.125000
200000,100.000000,0.050000,5,484,0.110000
200000,100.000000,0.050000,5,484,0.109000
200000,100.000000,0.050000,5,484,0.125000
200000,100.000000,0.050000,5,484,0.110000
200000,100.000000,0.050000,6,484,0.109000
200000,100.000000,0.050000,6,484,0.109000
200000,100.000000,0.050000,6,484,0.094000
200000,100.000000,0.050000,6,484,0.109000
200000,100.000000,0.050000,6,484,0.110000
200000,100.000000,0.050000,6,484,0.094000
200000,100.000000,0.050000,6,484,0.109000
200000,100.000000,0.050000,6,484,0.109000
200000,100.000000,0.050000,6,484,0.094000
200000,100.000000,0.050000,6,484,0.109000
200000,100.000000,0.050000,7,484,0.094000
200000,100.000000,0.050000,7,484,0.110000
200000,100.000000,0.050000,7,484,0.093000
200000,100.000000,0.050000,7,484,0.094000
200000,100.000000,0.050000,7,484,0.094000
200000,100.000000,0.050000,7,484,0.094000
200000,100.000000,0.050000,7,484,0.093000
200000,100.000000,0.050000,7,484,0.110000
200000,100.000000,0.050000,7,484,0.093000
200000,100.000000,0.050000,7,484,0.094000
200000,100.000000,0.050000,8,484,0.094000
200000,100.000000,0.050000,8,484,0.094000
200000,100.000000,0.050000,8,484,0.093000
200000,100.000000,0.050000,8,484,0.094000
200000,100.000000,0.050000,8,484,0.094000
200000,100.000000,0.050000,8,484,0.094000
200000,100.000000,0.050000,8,484,0.078000
200000,100.000000,0.050000,8,484,0.079000
200000,100.000000,0.050000,8,484,0.093000
200000,100.000000,0.050000,8,484,0.094000
250000,100.000000,0.050000,1,484,0.484000
250000,100.000000,0.050000,1,484,0.469000
250000,100.000000,0.050000,1,484,0.484000
250000,100.000000,0.050000,1,484,0.484000
250000,100.000000,0.050000,1,484,0.485000
250000,100.000000,0.050000,1,484,0.484000
250000,100.000000,0.050000,1,484,0.484000
250000,100.000000,0.050000,1,484,0.484000
250000,100.000000,0.050000,1,484,0.485000
250000,100.000000,0.050000,1,484,0.484000
250000,100.000000,0.050000,2,484,0.504000
250000,100.000000,0.050000,2,484,0.515000
250000,100.000000,0.050000,2,484,0.522000
250000,100.000000,0.050000,2,484,0.508000
250000,100.000000,0.050000,2,484,0.527000
250000,100.000000,0.050000,2,484,0.515000
250000,100.000000,0.050000,2,484,0.518000
250000,100.000000,0.050000,2,484,0.516000
250000,100.000000,0.050000,2,484,0.520000
250000,100.000000,0.050000,2,484,0.550000
250000,100.000000,0.050000,3,484,0.484000
250000,100.000000,0.050000,3,484,0.484000
250000,100.000000,0.050000,3,484,0.500000
250000,100.000000,0.050000,3,484,0.484000
250000,100.000000,0.050000,3,484,0.500000
250000,100.000000,0.050000,3,484,0.500000
250000,100.000000,0.050000,3,484,0.485000
250000,100.000000,0.050000,3,484,0.500000
250000,100.000000,0.050000,3,484,0.500000
250000,100.000000,0.050000,3,484,0.453000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,4,484,0.157000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,4,484,0.157000
250000,100.000000,0.050000,4,484,0.156000
250000,100.000000,0.050000,5,484,0.141000
250000,100.000000,0.050000,5,484,0.140000
250000,100.000000,0.050000,5,484,0.125000
250000,100.000000,0.050000,5,484,0.141000
250000,100.000000,0.050000,5,484,0.125000
250000,100.000000,0.050000,5,484,0.125000
250000,100.000000,0.050000,5,484,0.141000
250000,100.000000,0.050000,5,484,0.141000
250000,100.000000,0.050000,5,484,0.125000
250000,100.000000,0.050000,5,484,0.140000
250000,100.000000,0.050000,6,484,0.125000
250000,100.000000,0.050000,6,484,0.125000
250000,100.000000,0.050000,6,484,0.110000
250000,100.000000,0.050000,6,484,0.110000
250000,100.000000,0.050000,6,484,0.125000
250000,100.000000,0.050000,6,484,0.125000
250000,100.000000,0.050000,6,484,0.125000
250000,100.000000,0.050000,6,484,0.109000
250000,100.000000,0.050000,6,484,0.125000
250000,100.000000,0.050000,6,484,0.125000
250000,100.000000,0.050000,7,484,0.109000
250000,100.000000,0.050000,7,484,0.110000
250000,100.000000,0.050000,7,484,0.125000
250000,100.000000,0.050000,7,484,0.109000
250000,100.000000,0.050000,7,484,0.110000
250000,100.000000,0.050000,7,484,0.109000
250000,100.000000,0.050000,7,484,0.109000
250000,100.000000,0.050000,7,484,0.110000
250000,100.000000,0.050000,7,484,0.109000
250000,100.000000,0.050000,7,484,0.109000
250000,100.000000,0.050000,8,484,0.094000
250000,100.000000,0.050000,8,484,0.109000
250000,100.000000,0.050000,8,484,0.110000
250000,100.000000,0.050000,8,484,0.109000
250000,100.000000,0.050000,8,484,0.094000
250000,100.000000,0.050000,8,484,0.109000
250000,100.000000,0.050000,8,484,0.109000
250000,100.000000,0.050000,8,484,0.110000
250000,100.000000,0.050000,8,484,0.094000
250000,100.000000,0.050000,8,484,0.109000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,1,484,0.594000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,1,484,0.579000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,1,484,0.578000
300000,100.000000,0.050000,2,484,0.365000
300000,100.000000,0.050000,2,484,0.360000
300000,100.000000,0.050000,2,484,0.343000
300000,100.000000,0.050000,2,484,0.344000
300000,100.000000,0.050000,2,484,0.344000
300000,100.000000,0.050000,2,484,0.642000
300000,100.000000,0.050000,2,484,0.973000
300000,100.000000,0.050000,2,484,0.984000
300000,100.000000,0.050000,2,484,0.984000
300000,100.000000,0.050000,2,484,0.984000
300000,100.000000,0.050000,3,484,0.750000
300000,100.000000,0.050000,3,484,1.031000
300000,100.000000,0.050000,3,484,1.047000
300000,100.000000,0.050000,3,484,1.031000
300000,100.000000,0.050000,3,484,1.031000
300000,100.000000,0.050000,3,484,0.813000
300000,100.000000,0.050000,3,484,0.281000
300000,100.000000,0.050000,3,484,0.266000
300000,100.000000,0.050000,3,484,0.265000
300000,100.000000,0.050000,3,484,0.266000
300000,100.000000,0.050000,4,484,0.187000
300000,100.000000,0.050000,4,484,0.172000
300000,100.000000,0.050000,4,484,0.188000
300000,100.000000,0.050000,4,484,0.187000
300000,100.000000,0.050000,4,484,0.172000
300000,100.000000,0.050000,4,484,0.188000
300000,100.000000,0.050000,4,484,0.187000
300000,100.000000,0.050000,4,484,0.172000
300000,100.000000,0.050000,4,484,0.188000
300000,100.000000,0.050000,4,484,0.187000
300000,100.000000,0.050000,5,484,0.156000
300000,100.000000,0.050000,5,484,0.157000
300000,100.000000,0.050000,5,484,0.156000
300000,100.000000,0.050000,5,484,0.172000
300000,100.000000,0.050000,5,484,0.156000
300000,100.000000,0.050000,5,484,0.156000
300000,100.000000,0.050000,5,484,0.156000
300000,100.000000,0.050000,5,484,0.157000
300000,100.000000,0.050000,5,484,0.156000
300000,100.000000,0.050000,5,484,0.156000
300000,100.000000,0.050000,6,484,0.141000
300000,100.000000,0.050000,6,484,0.140000
300000,100.000000,0.050000,6,484,0.141000
300000,100.000000,0.050000,6,484,0.141000
300000,100.000000,0.050000,6,484,0.140000
300000,100.000000,0.050000,6,484,0.141000
300000,100.000000,0.050000,6,484,0.125000
300000,100.000000,0.050000,6,484,0.141000
300000,100.000000,0.050000,6,484,0.140000
300000,100.000000,0.050000,6,484,0.141000
300000,100.000000,0.050000,7,484,0.128000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,7,484,0.141000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,7,484,0.125000
300000,100.000000,0.050000,8,484,0.125000
300000,100.000000,0.050000,8,484,0.109000
300000,100.000000,0.050000,8,484,0.125000
300000,100.000000,0.050000,8,484,0.110000
300000,100.000000,0.050000,8,484,0.110000
300000,100.000000,0.050000,8,484,0.125000
300000,100.000000,0.050000,8,484,0.109000
300000,100.000000,0.050000,8,484,0.125000
300000,100.000000,0.050000,8,484,0.109000
300000,100.000000,0.050000,8,484,0.109000
350000,100.000000,0.050000,1,484,0.672000
350000,100.000000,0.050000,1,484,0.672000
350000,100.000000,0.050000,1,484,0.672000
350000,100.000000,0.050000,1,484,0.672000
350000,100.000000,0.050000,1,484,0.672000
350000,100.000000,0.050000,1,484,0.688000
350000,100.000000,0.050000,1,484,0.671000
350000,100.000000,0.050000,1,484,0.688000
350000,100.000000,0.050000,1,484,1.207000
350000,100.000000,0.050000,1,484,1.531000
350000,100.000000,0.050000,2,484,0.853000
350000,100.000000,0.050000,2,484,0.847000
350000,100.000000,0.050000,2,484,0.880000
350000,100.000000,0.050000,2,484,1.687000
350000,100.000000,0.050000,2,484,1.665000
350000,100.000000,0.050000,2,484,1.607000
350000,100.000000,0.050000,2,484,0.406000
350000,100.000000,0.050000,2,484,0.394000
350000,100.000000,0.050000,2,484,0.390000
350000,100.000000,0.050000,2,484,0.406000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,3,484,0.282000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,3,484,0.312000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,3,484,0.297000
350000,100.000000,0.050000,4,484,0.234000
350000,100.000000,0.050000,4,484,0.264000
350000,100.000000,0.050000,4,484,0.234000
350000,100.000000,0.050000,4,484,0.266000
350000,100.000000,0.050000,4,484,0.250000
350000,100.000000,0.050000,4,484,0.224000
350000,100.000000,0.050000,4,484,0.219000
350000,100.000000,0.050000,4,484,0.218000
350000,100.000000,0.050000,4,484,0.204000
350000,100.000000,0.050000,4,484,0.218000
350000,100.000000,0.050000,5,484,0.172000
350000,100.000000,0.050000,5,484,0.188000
350000,100.000000,0.050000,5,484,0.172000
350000,100.000000,0.050000,5,484,0.171000
350000,100.000000,0.050000,5,484,0.172000
350000,100.000000,0.050000,5,484,0.188000
350000,100.000000,0.050000,5,484,0.172000
350000,100.000000,0.050000,5,484,0.172000
350000,100.000000,0.050000,5,484,0.171000
350000,100.000000,0.050000,5,484,0.188000
350000,100.000000,0.050000,6,484,0.172000
350000,100.000000,0.050000,6,484,0.156000
350000,100.000000,0.050000,6,484,0.156000
350000,100.000000,0.050000,6,484,0.157000
350000,100.000000,0.050000,6,484,0.156000
350000,100.000000,0.050000,6,484,0.156000
350000,100.000000,0.050000,6,484,0.156000
350000,100.000000,0.050000,6,484,0.172000
350000,100.000000,0.050000,6,484,0.156000
350000,100.000000,0.050000,6,484,0.157000
350000,100.000000,0.050000,7,484,0.140000
350000,100.000000,0.050000,7,484,0.141000
350000,100.000000,0.050000,7,484,0.141000
350000,100.000000,0.050000,7,484,0.140000
350000,100.000000,0.050000,7,484,0.141000
350000,100.000000,0.050000,7,484,0.140000
350000,100.000000,0.050000,7,484,0.141000
350000,100.000000,0.050000,7,484,0.141000
350000,100.000000,0.050000,7,484,0.140000
350000,100.000000,0.050000,7,484,0.141000
350000,100.000000,0.050000,8,484,0.141000
350000,100.000000,0.050000,8,484,0.125000
350000,100.000000,0.050000,8,484,0.140000
350000,100.000000,0.050000,8,484,0.125000
350000,100.000000,0.050000,8,484,0.141000
350000,100.000000,0.050000,8,484,0.125000
350000,100.000000,0.050000,8,484,0.125000
350000,100.000000,0.050000,8,484,0.125000
350000,100.000000,0.050000,8,484,0.125000
350000,100.000000,0.050000,8,484,0.125000
400000,100.000000,0.050000,1,484,0.781000
400000,100.000000,0.050000,1,484,0.769000
400000,100.000000,0.050000,1,484,0.781000
400000,100.000000,0.050000,1,484,0.781000
400000,100.000000,0.050000,1,484,0.781000
400000,100.000000,0.050000,1,484,0.782000
400000,100.000000,0.050000,1,484,0.781000
400000,100.000000,0.050000,1,484,0.797000
400000,100.000000,0.050000,1,484,0.781000
400000,100.000000,0.050000,1,484,0.781000
400000,100.000000,0.050000,2,484,0.485000
400000,100.000000,0.050000,2,484,0.484000
400000,100.000000,0.050000,2,484,0.720000
400000,100.000000,0.050000,2,484,1.516000
400000,100.000000,0.050000,2,484,1.531000
400000,100.000000,0.050000,2,484,1.521000
400000,100.000000,0.050000,2,484,1.875000
400000,100.000000,0.050000,2,484,1.890000
400000,100.000000,0.050000,2,484,1.456000
400000,100.000000,0.050000,2,484,0.578000
400000,100.000000,0.050000,3,484,0.406000
400000,100.000000,0.050000,3,484,0.406000
400000,100.000000,0.050000,3,484,0.406000
400000,100.000000,0.050000,3,484,0.422000
400000,100.000000,0.050000,3,484,0.469000
400000,100.000000,0.050000,3,484,0.406000
400000,100.000000,0.050000,3,484,0.406000
400000,100.000000,0.050000,3,484,0.407000
400000,100.000000,0.050000,3,484,0.406000
400000,100.000000,0.050000,3,484,0.407000
400000,100.000000,0.050000,4,484,0.297000
400000,100.000000,0.050000,4,484,0.281000
400000,100.000000,0.050000,4,484,0.281000
400000,100.000000,0.050000,4,484,0.281000
400000,100.000000,0.050000,4,484,0.282000
400000,100.000000,0.050000,4,484,0.282000
400000,100.000000,0.050000,4,484,0.281000
400000,100.000000,0.050000,4,484,0.281000
400000,100.000000,0.050000,4,484,0.281000
400000,100.000000,0.050000,4,484,0.282000
400000,100.000000,0.050000,5,484,0.203000
400000,100.000000,0.050000,5,484,0.203000
400000,100.000000,0.050000,5,484,0.203000
400000,100.000000,0.050000,5,484,0.203000
400000,100.000000,0.050000,5,484,0.203000
400000,100.000000,0.050000,5,484,0.203000
400000,100.000000,0.050000,5,484,0.188000
400000,100.000000,0.050000,5,484,0.188000
400000,100.000000,0.050000,5,484,0.204000
400000,100.000000,0.050000,5,484,0.203000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,6,484,0.171000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,6,484,0.171000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,6,484,0.172000
400000,100.000000,0.050000,7,484,0.188000
400000,100.000000,0.050000,7,484,0.156000
400000,100.000000,0.050000,7,484,0.156000
400000,100.000000,0.050000,7,484,0.156000
400000,100.000000,0.050000,7,484,0.157000
400000,100.000000,0.050000,7,484,0.156000
400000,100.000000,0.050000,7,484,0.157000
400000,100.000000,0.050000,7,484,0.156000
400000,100.000000,0.050000,7,484,0.156000
400000,100.000000,0.050000,7,484,0.156000
400000,100.000000,0.050000,8,484,0.156000
400000,100.000000,0.050000,8,484,0.141000
400000,100.000000,0.050000,8,484,0.141000
400000,100.000000,0.050000,8,484,0.140000
